name,code,boundary,center_point
South Leeds & Grenville United Counties (rural),K0E,"{""type"":""Polygon"",""coordinates"":[[[-75.59495768998407,45.08442599010622],[-75.59495768995232,45.084425990187576],[-75.59495768991358,45.084425990265856],[-75.59495768986818,45.084425990340456],[-75.59490398997704,45.08450610688087],[-75.59490398990903,45.084506106970906],[-75.59490398983131,45.08450610705271],[-75.59490398974486,45.084506107125236],[-75.59482260445535,45.084566905727556],[-75.59482260442634,45.084566905748424],[-75.59471119560968,45.08464408956291],[-75.59471119549475,45.08464408963162],[-75.59214799732507,45.08595219826695],[-75.59214799728436,45.085952198286584],[-75.59112841468607,45.08641569886643],[-75.59066689868983,45.08669098953377],[-75.59066689862034,45.086690989571586],[-75.59049330531467,45.08677671384445],[-75.59049330520456,45.086776713890856],[-75.59049330508971,45.086776713923804],[-75.5903087125931,45.08681791239542],[-75.59030871248095,45.08681791241383],[-75.59030871236743,45.0868179124194],[-75.59009039373608,45.08681619958709],[-75.58960920089349,45.08685870735426],[-75.587379012915,45.087924700724614],[-75.58737901288097,45.087924700740096],[-75.58455028207078,45.0891491025045],[-75.5845502819765,45.08914910253979],[-75.58455028187915,45.08914910256542],[-75.58455028177971,45.08914910258113],[-75.5845502816792,45.08914910258677],[-75.58455028157863,45.08914910258227],[-75.58446119982483,45.089140608851686],[-75.58138731079177,45.09052449297819],[-75.58138731078785,45.090524492979945],[-75.57979399132124,45.091233591351184],[-75.57863761158825,45.09174830817087],[-75.57464259045065,45.09355210805414],[-75.5723508829924,45.09459550024831],[-75.57235088298697,45.09459550025076],[-75.57181131850929,45.09483728862752],[-75.5709508123471,45.09522289323064],[-75.57095081234014,45.095222893233725],[-75.56979109597034,45.09573201114441],[-75.56968198110731,45.0957807295096],[-75.56336948730662,45.09859959296106],[-75.56336948729903,45.098599592964405],[-75.56265770715267,45.09891039026018],[-75.56141631059565,45.099467213069566],[-75.56141631059366,45.09946721307046],[-75.559689106526,45.10023741217971],[-75.55968910651636,45.10023741218394],[-75.55604239809944,45.10181780829216],[-75.55604239809442,45.10181780829433],[-75.55531998288468,45.10212620389378],[-75.55531998288089,45.10212620389539],[-75.5546873131334,45.10239321591283],[-75.55468731312217,45.10239321591749],[-75.55453948343455,45.102453498860555],[-75.55354912665501,45.10286044394232],[-75.55353688846813,45.10286548899092],[-75.55246591864302,45.103334894906126],[-75.55246591862932,45.10333489491201],[-75.5514731159206,45.10375250545591],[-75.55147311591614,45.10375250545777],[-75.54824701539096,45.105091191357275],[-75.54824701538884,45.105091191358156],[-75.54591236496925,45.106053678633494],[-75.5444823119436,45.10664321136313],[-75.54216158965352,45.10761609333247],[-75.5403357853726,45.10838036840355],[-75.54033578536874,45.10838036840516],[-75.54033282089782,45.10838159478478],[-75.54033282089445,45.108381594786174],[-75.53888199638368,45.108975601566264],[-75.53835675664095,45.10919115482732],[-75.53778748951851,45.109424790738096],[-75.53778748951292,45.10942479074037],[-75.53709903781517,45.10970250263577],[-75.53684491474935,45.10980500756005],[-75.53646739390099,45.10995728878499],[-75.53646739389916,45.10995728878573],[-75.5353565846769,45.110402801266325],[-75.53248110703618,45.11156435547591],[-75.53248110703467,45.111564355476524],[-75.53247030469863,45.111568698589295],[-75.52806060169235,45.11333660152332],[-75.52742626307347,45.113592545193995],[-75.52662521433139,45.113915710308454],[-75.52520940595059,45.114486605239016],[-75.52301289822556,45.11537100648743],[-75.52275236058166,45.11547616148647],[-75.52205644465616,45.11575706451779],[-75.52200481059263,45.11577791143382],[-75.5220048105901,45.11577791143483],[-75.52019269750237,45.11650380278048],[-75.52019269750076,45.116503802781125],[-75.51782660123699,45.117446857447895],[-75.51760140577703,45.11753659539041],[-75.51759806572473,45.117537934388146],[-75.51759806572473,45.11753793438815],[-75.51736808866931,45.11763070327743],[-75.5165193979111,45.117976601847246],[-75.51651939790956,45.11797660184787],[-75.51413986094025,45.11894182313166],[-75.51394559501715,45.11902060786276],[-75.51222087574882,45.11972120375916],[-75.51212660375428,45.119759493564786],[-75.50998069515705,45.12065570077001],[-75.5090920726325,45.12103317753864],[-75.50894979917103,45.12109361127058],[-75.50894979915921,45.121093611275505],[-75.50833819158065,45.12134421233697],[-75.50833414038306,45.12134607225792],[-75.5082301899676,45.121394190899316],[-75.50823018993673,45.12139419091298],[-75.50797662500563,45.12150132305382],[-75.50758354436294,45.12166741382102],[-75.50743448372755,45.12173039910062],[-75.50674520215429,45.122028697499104],[-75.50674520214737,45.122028697502074],[-75.50595671511762,45.12236289574601],[-75.50502301534019,45.12277490657607],[-75.50240588517958,45.123953407144434],[-75.50183751877006,45.12421072829425],[-75.50098940961124,45.12459470972982],[-75.50098940960977,45.12459470973049],[-75.50007280924363,45.12500791483573],[-75.49925150674555,45.12537750774356],[-75.49921771679735,45.12539270332691],[-75.49921771679534,45.125392703327805],[-75.49902779425199,45.12547761074781],[-75.49899142099589,45.125493893668185],[-75.49846920218675,45.125727589986695],[-75.49799230322132,45.1259408907773],[-75.49799230321395,45.12594089078056],[-75.49718451052962,45.126294400949426],[-75.49718451050971,45.12629440095788],[-75.49678679455417,45.12645829245512],[-75.49678679453302,45.12645829246355],[-75.49649688861922,45.12657011142281],[-75.49649688858706,45.12657011143458],[-75.4961907151605,45.126676310355585],[-75.49619071514043,45.126676310362306],[-75.4959293965595,45.12676079999844],[-75.49592939654092,45.126760800004256],[-75.49543560636627,45.12690989702228],[-75.49542981439505,45.12691166754691],[-75.49447942123079,45.127202091809764],[-75.49396766773312,45.12736618923777],[-75.4938055069619,45.127418196075446],[-75.49380550695768,45.12741819607679],[-75.49240699352218,45.127859902877915],[-75.49162811433237,45.128122606695854],[-75.49162811432592,45.12812260669801],[-75.49086838776657,45.128373109850536],[-75.49086838775897,45.12837310985301],[-75.49032550951424,45.12854731375597],[-75.49032550950902,45.12854731375763],[-75.48998819719885,45.128653524134386],[-75.48784738361456,45.12932750804162],[-75.48669700065614,45.12970261337359],[-75.48669700064953,45.12970261337571],[-75.48603719572039,45.129912704113316],[-75.48531011281806,45.130150016108885],[-75.4853101128127,45.13015001611062],[-75.48530340362188,45.13015216422042],[-75.48447957768148,45.13041507207387],[-75.4844584916687,45.130421808195756],[-75.48355790501674,45.13071089823428],[-75.48355790501545,45.13071089823469],[-75.48334334711596,45.13077945078149],[-75.48081959820351,45.13158551139001],[-75.47732771289127,45.13271139718438],[-75.4771598139993,45.13276667869831],[-75.47343079823064,45.13399441358362],[-75.47342314936694,45.13399719631758],[-75.472926699396,45.13417799990616],[-75.47268589892447,45.13426909337089],[-75.47268589889491,45.13426909338155],[-75.4704794994973,45.13502540828367],[-75.46661180005643,45.136355689550456],[-75.46602848746477,45.13657430433082],[-75.46599049191057,45.136592393858436],[-75.46599049181947,45.136592393896414],[-75.46596518904728,45.136601503890724],[-75.46596518904572,45.136601503891285],[-75.46591441075695,45.136619691621675],[-75.46591441074261,45.13661969162669],[-75.46590395656978,45.13662325776116],[-75.46567360070082,45.136701696847084],[-75.4656736006135,45.13670169687245],[-75.46563551509364,45.13671090493882],[-75.46561010860485,45.136719995477016],[-75.46559965970262,45.1367237456143],[-75.46464755261059,45.137065580684144],[-75.46464640130384,45.13706599335443],[-75.46464640129871,45.13706599335625],[-75.4645564524474,45.13709768347097],[-75.46330219519665,45.137539609732976],[-75.46330219519665,45.13753960973297],[-75.45840728469352,45.13926990533707],[-75.45840728459515,45.13926990536626],[-75.45836919536471,45.139279110473396],[-75.4583691952505,45.13927911049407],[-75.45836919513465,45.13927911050137],[-75.45836264342157,45.1392791422656],[-75.45836264342023,45.13927914226561],[-75.45834381221039,45.139279208329775],[-75.45562981843335,45.140235301282075],[-75.45561612457526,45.1402401182221],[-75.45201541507224,45.14151010197537],[-75.45201541499591,45.14151010199891],[-75.45201541491794,45.141510102016284],[-75.45196460951402,45.14151930938187],[-75.4519578313605,45.141521730465556],[-75.45193919758611,45.141528396241576],[-75.45060769035382,45.14202888912011],[-75.45060769034056,45.142028889124994],[-75.44608009007943,45.14365809383962],[-75.44606281094613,45.14366498577347],[-75.4458519073968,45.143749090816684],[-75.44585190736925,45.14374909082721],[-75.44584091293815,45.14375310358672],[-75.44510359591436,45.1440220105047],[-75.44510359590953,45.14402201050644],[-75.44509463548694,45.14402522646573],[-75.44479918653073,45.144131189347846],[-75.44478817561271,45.14413514663441],[-75.44152688686574,45.145305294220556],[-75.44152688677185,45.14530529424913],[-75.44152688667563,45.145305294268354],[-75.44152688657798,45.14530529427806],[-75.44152688647983,45.145305294278145],[-75.44152688638216,45.14530529426861],[-75.4415268862859,45.14530529424955],[-75.44152688619197,45.145305294221146],[-75.44152688610127,45.14530529418367],[-75.44152688601467,45.145305294137486],[-75.44152688593303,45.14530529408304],[-75.44152688585712,45.14530529402085],[-75.44152688578767,45.145305293951516],[-75.44152688572534,45.145305293875715],[-75.44152688567075,45.145305293794166],[-75.44152688562441,45.14530529370766],[-75.44152688558678,45.14530529361703],[-75.4415268855582,45.145305293523144],[-75.44152688553898,45.14530529342691],[-75.44152688552927,45.14530529332925],[-75.44152688552919,45.14530529323112],[-75.44152688553872,45.14530529313345],[-75.44152688555778,45.14530529303718],[-75.44152688558619,45.14530529294325],[-75.44152688562366,45.14530529285255],[-75.44152688566984,45.14530529276596],[-75.44152688572429,45.14530529268431],[-75.44152688578649,45.1453052926084],[-75.44152688585581,45.14530529253895],[-75.44152688593162,45.14530529247662],[-75.44152688601316,45.14530529242203],[-75.44152688609967,45.145305292375696],[-75.4415268861903,45.14530529233806],[-75.44478817493678,45.14413514475209],[-75.44479918585492,45.14413118746548],[-75.44509463481154,45.144025224583224],[-75.44510359523024,45.144022008625335],[-75.44584091225265,45.14375310170786],[-75.44585190666974,45.143749088953456],[-75.44606281020523,45.14366498391576],[-75.44608008935433,45.14365809197561],[-75.44608008938621,45.143658091963516],[-75.450607689657,45.14202888724542],[-75.45193919689015,45.14152839436656],[-75.45193919690517,45.141528394361046],[-75.4519578306873,45.14152172858226],[-75.4519646089186,45.1415193074708],[-75.45196460899676,45.14151930744644],[-75.45196460907665,45.14151930742855],[-75.45201541448252,45.14151010006261],[-75.45561612391081,45.140240116335704],[-75.45562981776926,45.14023529939555],[-75.45834381170543,45.13927920638719],[-75.45834381181267,45.13927920635602],[-75.45834381192272,45.13927920633701],[-75.45834381203419,45.13927920633038],[-75.45836264341321,45.139279140265614],[-75.45836919500832,45.13927910850196],[-75.45840728407542,45.1392699034343],[-75.46330219453105,45.13753960784698],[-75.463302194532,45.13753960784664],[-75.46455645178278,45.13709768158463],[-75.46464640063088,45.13706599147105],[-75.46464755193526,45.13706557880161],[-75.4655996590269,45.136723743731906],[-75.46561010793016,45.136719993594255],[-75.46563551447,45.136710903037795],[-75.46563551457187,45.13671090300735],[-75.46567360009924,45.13670169493916],[-75.46590395592459,45.13662325586808],[-75.4659144100899,45.13661968973618],[-75.46596518837053,45.1366015020087],[-75.46599049109545,45.13659239203141],[-75.46602848664375,45.1365743025066],[-75.46602848672268,45.1365743024731],[-75.46661179936753,45.136355687672804],[-75.46661179939322,45.13635568766357],[-75.47047949884681,45.1350254063924],[-75.4704794988478,45.13502540639207],[-75.47268589823163,45.134269091494666],[-75.47292669869486,45.13417799803308],[-75.47292669870647,45.13417799802876],[-75.47342314868284,45.13399719443821],[-75.47343079756142,45.13399441169884],[-75.47343079759058,45.13399441168874],[-75.47715981337383,45.132766676798624],[-75.47732771226858,45.132711395283785],[-75.47732771227444,45.13271139528187],[-75.48081959759085,45.13158550948616],[-75.48081959759347,45.13158550948532],[-75.48334334650735,45.13077944887634],[-75.48355790440544,45.13071089632998],[-75.48445849105741,45.13042180629146],[-75.48445849105875,45.13042180629103],[-75.48447957707315,45.13041507016863],[-75.48530340301294,45.130152162315376],[-75.48531011220045,45.130150014206635],[-75.4860371951032,45.12991270221093],[-75.48603719511007,45.12991270220871],[-75.48669700003879,45.12970261147125],[-75.48784738299916,45.129327506138644],[-75.48784738300888,45.12932750613553],[-75.48998819659823,45.128653522226706],[-75.49032550890537,45.12854731185091],[-75.490868387144,45.1283731079499],[-75.49162811369656,45.12812260479961],[-75.49240699289216,45.127859900979715],[-75.49240699291059,45.1278599009737],[-75.49380550635316,45.12741819417034],[-75.49396766712238,45.1273661873333],[-75.49447942062646,45.12720208990324],[-75.49447942063956,45.12720208989914],[-75.49542981381047,45.12691166563425],[-75.49543560578256,45.12690989510935],[-75.49543560578584,45.126909895108355],[-75.49592939595358,45.12676079809242],[-75.49619071451504,45.12667630846258],[-75.49649688791543,45.12657010955065],[-75.4967867938027,45.12645829060163],[-75.49718450973762,45.126294399112886],[-75.49799230240824,45.125940888950026],[-75.49846920136999,45.12572758816107],[-75.49899142017883,45.125493891842694],[-75.49902779343526,45.12547760892217],[-75.49921771597707,45.12539270150286],[-75.49925150592505,45.125377505919616],[-75.50007280842229,45.12500791301216],[-75.50098940878782,45.12459470790719],[-75.50098940878782,45.1245947079072],[-75.50183751794518,45.124210726472285],[-75.5024058843547,45.12395340532246],[-75.50240588435655,45.12395340532163],[-75.50502301452282,45.12277490475071],[-75.5050230145297,45.122774904747644],[-75.50595671431687,45.122362893913284],[-75.50595671433034,45.12236289390746],[-75.50674520136408,45.12202869566183],[-75.50743448293711,45.12173039726345],[-75.50743448294506,45.12173039726005],[-75.5075835435845,45.121667411978734],[-75.50797662422721,45.12150132121152],[-75.50823018914272,45.121394189077265],[-75.50833413954358,45.12134607044263],[-75.50833413954642,45.12134607044132],[-75.50833819076502,45.121344210510735],[-75.5083381908031,45.1213442104942],[-75.50894979839438,45.12109360942752],[-75.50909207185056,45.12103317569783],[-75.509980694378,45.12065569892798],[-75.5099806943836,45.120655698925624],[-75.51212660298833,45.11975949171726],[-75.5121266029974,45.11975949171352],[-75.51222087499617,45.11972120190619],[-75.51394559426498,45.11902060600959],[-75.51413986018854,45.1189418212783],[-75.51651939715765,45.117976599994584],[-75.51736808791652,45.117630701424495],[-75.51736808791985,45.117630701423145],[-75.51759806497653,45.11753793253337],[-75.51759806497853,45.11753793253257],[-75.51760140503404,45.11753659353355],[-75.51760140503596,45.11753659353278],[-75.51782660049656,45.11744685559],[-75.52019269676026,45.116503800923255],[-75.52200480984474,45.11577790957892],[-75.52205644390747,45.11575706266321],[-75.52275235983309,45.11547615963185],[-75.52301289747778,45.115371004632486],[-75.52520940520311,45.114486603383945],[-75.52662521358329,45.11391570845363],[-75.52742626232516,45.11359254333926],[-75.5280606009455,45.11333659966801],[-75.52806060094754,45.113336599667186],[-75.53247030395347,45.11156869673329],[-75.5324811062886,45.111564353620885],[-75.53535658392993,45.110402799411055],[-75.53535658393221,45.11040279941013],[-75.53646739315444,45.10995728692955],[-75.53684491400118,45.10980500570526],[-75.53709903706698,45.10970250078098],[-75.5377874887621,45.109424788886635],[-75.53835675588161,45.109191152977075],[-75.53888199562512,45.1089755997157],[-75.54033282013648,45.10838159293536],[-75.54033578460171,45.108380366558094],[-75.54216158888076,45.107616091487785],[-75.54448231117316,45.10664320951747],[-75.54448231117864,45.10664320951519],[-75.54591236420697,45.106053676784455],[-75.54824701462654,45.105091189509125],[-75.5514731151469,45.103752503611624],[-75.55246591784702,45.10333489307135],[-75.5535368876753,45.102865487154745],[-75.55353688769561,45.10286548714611],[-75.55354912589377,45.10286044209286],[-75.55354912589482,45.10286044209243],[-75.55453948267689,45.10245349700963],[-75.55453948267936,45.10245349700861],[-75.55468731236158,45.102393214067746],[-75.55531998210037,45.10212620205398],[-75.55604239730813,45.101817806455365],[-75.55968910571562,45.100237410351234],[-75.56141630977912,45.09946721124384],[-75.56265770633898,45.09891038843318],[-75.56265770634808,45.098910388429154],[-75.56336948649445,45.09859959113337],[-75.56968198029186,45.09578072768338],[-75.56979109515702,45.09573200931726],[-75.56979109516274,45.09573200931473],[-75.57095081153219,45.09522289140419],[-75.57181131769143,45.09483728680239],[-75.57235088216629,45.0945954984269],[-75.57464258962285,45.093552106233496],[-75.57464258962571,45.0935521062322],[-75.57863761076807,45.09174830634679],[-75.57863761077293,45.091748306344606],[-75.579793990508,45.09123358952399],[-75.58138730997256,45.09052449115366],[-75.58446119924541,45.089140606919194],[-75.58446119934193,45.08914060688163],[-75.58446119944182,45.089140606854244],[-75.584461199544,45.08914060683733],[-75.58446119964738,45.08914060683109],[-75.58446119975085,45.089140606835564],[-75.58455028151238,45.089149100566885],[-75.58737901206925,45.08792469891213],[-75.58960920019412,45.08685870547181],[-75.58960920027644,45.0868587054369],[-75.58960920036154,45.086858705409476],[-75.58960920044875,45.086858705389766],[-75.58960920053738,45.08685870537792],[-75.59009039360787,45.08681619759062],[-75.5900903937037,45.08681619758678],[-75.59030871226891,45.08681791041857],[-75.59049330453679,45.086776711998],[-75.59066689769936,45.086690987795805],[-75.59112841370934,45.08641569712027],[-75.59112841380777,45.086415697068745],[-75.59214799643611,45.08595219647523],[-75.59471119452584,45.0846440878807],[-75.59482260327265,45.08456690411462],[-75.5949039884109,45.08450610562529],[-75.59495768813348,45.08442598933638],[-75.5949841935942,45.08434820243622],[-75.59498419363037,45.08434820234499],[-75.59498419367532,45.08434820225775],[-75.59498419372858,45.084348202175335],[-75.59498419378968,45.08434820209854],[-75.59498419385801,45.0843482020281],[-75.59498419393292,45.084348201964694],[-75.59498419401368,45.084348201908945],[-75.59498419409951,45.08434820186137],[-75.59498419418959,45.08434820182244],[-75.59498419428306,45.08434820179253],[-75.59498419437901,45.084348201771924],[-75.59498419447651,45.08434820176082],[-75.59498419457464,45.084348201759326],[-75.59498419467243,45.08434820176746],[-75.59498419476895,45.08434820178514],[-75.59498419486329,45.0843482018122],[-75.59498419495452,45.08434820184837],[-75.59498419504176,45.084348201893306],[-75.59498419512417,45.08434820194658],[-75.59498419520096,45.084348202007675],[-75.59498419527141,45.08434820207601],[-75.59498419533482,45.08434820215091],[-75.59498419539057,45.084348202231666],[-75.59498419543814,45.0843482023175],[-75.59498419547707,45.08434820240759],[-75.59498419550698,45.084348202501054],[-75.59498419552759,45.084348202597],[-75.59498419553869,45.08434820269451],[-75.59498419554018,45.084348202792626],[-75.59498419553205,45.084348202890425],[-75.59498419551437,45.08434820298696],[-75.59498419548731,45.08434820308129],[-75.59495768998407,45.08442599010622]]]}","{""type"":""Point"",""coordinates"":[-75.51888138657647,45.11627118663581]}"
